"","answer","word","n","total","tf","idf","tf_idf"
"70","answer4","changed",1,281,0.0099009900990099,1.94591014905531,0.0192664371193595
"71","answer4","claimed",1,281,0.0099009900990099,1.94591014905531,0.0192664371193595
"72","answer4","compete",1,281,0.0099009900990099,1.94591014905531,0.0192664371193595
"73","answer4","current",1,281,0.0099009900990099,1.94591014905531,0.0192664371193595
"74","answer4","devaluing",1,281,0.0099009900990099,1.94591014905531,0.0192664371193595
"75","answer4","dollar",1,281,0.0099009900990099,1.94591014905531,0.0192664371193595
"76","answer4","economics",1,281,0.0099009900990099,1.94591014905531,0.0192664371193595
"77","answer4","explained",1,281,0.0099009900990099,1.94591014905531,0.0192664371193595
"78","answer4","global",1,281,0.0099009900990099,1.94591014905531,0.0192664371193595
"79","answer4","hasn",1,281,0.0099009900990099,1.94591014905531,0.0192664371193595
"80","answer4","issues",1,281,0.0099009900990099,1.94591014905531,0.0192664371193595
"81","answer4","jeopardize",1,281,0.0099009900990099,1.94591014905531,0.0192664371193595
"82","answer4","jing",1,281,0.0099009900990099,1.94591014905531,0.0192664371193595
"83","answer4","korea",1,281,0.0099009900990099,1.94591014905531,0.0192664371193595
"84","answer4","label",1,281,0.0099009900990099,1.94591014905531,0.0192664371193595
"85","answer4","labeling",1,281,0.0099009900990099,1.94591014905531,0.0192664371193595
"86","answer4","lowered",1,281,0.0099009900990099,1.94591014905531,0.0192664371193595
"87","answer4","north",1,281,0.0099009900990099,1.94591014905531,0.0192664371193595
"88","answer4","originally",1,281,0.0099009900990099,1.94591014905531,0.0192664371193595
"89","answer4","ping",1,281,0.0099009900990099,1.94591014905531,0.0192664371193595
"90","answer4","relationships",1,281,0.0099009900990099,1.94591014905531,0.0192664371193595
"91","answer4","selling",1,281,0.0099009900990099,1.94591014905531,0.0192664371193595
"92","answer4","strong",1,281,0.0099009900990099,1.94591014905531,0.0192664371193595
"93","answer4","talks",1,281,0.0099009900990099,1.94591014905531,0.0192664371193595
"94","answer4","type",1,281,0.0099009900990099,1.94591014905531,0.0192664371193595
"95","answer4","wednesday",1,281,0.0099009900990099,1.94591014905531,0.0192664371193595
"96","answer4","yuan",1,281,0.0099009900990099,1.94591014905531,0.0192664371193595
"97","answer3","term",3,369,0.0225563909774436,0.847297860387204,0.0191119818132452
"98","answer3","future",2,369,0.0150375939849624,1.25276296849537,0.0188385408796296
"99","answer7","inflation",6,284,0.055045871559633,0.336472236621213,0.0185214075204337
"100","answer7","causing",1,284,0.00917431192660551,1.94591014905531,0.0178523866885809
"101","answer7","dollars",1,284,0.00917431192660551,1.94591014905531,0.0178523866885809
"102","answer7","dug",1,284,0.00917431192660551,1.94591014905531,0.0178523866885809
"103","answer7","ethical",1,284,0.00917431192660551,1.94591014905531,0.0178523866885809
"104","answer7","expansionary",1,284,0.00917431192660551,1.94591014905531,0.0178523866885809
"105","answer7","found",1,284,0.00917431192660551,1.94591014905531,0.0178523866885809
"106","answer7","funds",1,284,0.00917431192660551,1.94591014905531,0.0178523866885809
"107","answer7","happening",1,284,0.00917431192660551,1.94591014905531,0.0178523866885809
"108","answer7","increases",1,284,0.00917431192660551,1.94591014905531,0.0178523866885809
"109","answer7","keeping",1,284,0.00917431192660551,1.94591014905531,0.0178523866885809
"110","answer7","leading",1,284,0.00917431192660551,1.94591014905531,0.0178523866885809
"111","answer7","loanable",1,284,0.00917431192660551,1.94591014905531,0.0178523866885809
"112","answer7","match",1,284,0.00917431192660551,1.94591014905531,0.0178523866885809
"113","answer7","person",1,284,0.00917431192660551,1.94591014905531,0.0178523866885809
"114","answer7","prices",1,284,0.00917431192660551,1.94591014905531,0.0178523866885809
"115","answer7","reduce",1,284,0.00917431192660551,1.94591014905531,0.0178523866885809
"116","answer7","response",1,284,0.00917431192660551,1.94591014905531,0.0178523866885809
"117","answer7","reviving",1,284,0.00917431192660551,1.94591014905531,0.0178523866885809
"118","answer7","starting",1,284,0.00917431192660551,1.94591014905531,0.0178523866885809
"119","answer7","trillion",1,284,0.00917431192660551,1.94591014905531,0.0178523866885809
"120","answer6","chinese",2,538,0.00888888888888889,1.94591014905531,0.0172969791027139
"121","answer6","energy",2,538,0.00888888888888889,1.94591014905531,0.0172969791027139
"122","answer6","partner",2,538,0.00888888888888889,1.94591014905531,0.0172969791027139
"123","answer6","products",2,538,0.00888888888888889,1.94591014905531,0.0172969791027139
"124","answer6","reacts",2,538,0.00888888888888889,1.94591014905531,0.0172969791027139
"125","answer6","sale",2,538,0.00888888888888889,1.94591014905531,0.0172969791027139
"126","answer6","tariff",2,538,0.00888888888888889,1.94591014905531,0.0172969791027139
"127","answer6","trading",2,538,0.00888888888888889,1.94591014905531,0.0172969791027139
"128","answer2","economists",2,364,0.0134228187919463,1.25276296849537,0.0168156103153741
"129","answer4","supply",2,281,0.0198019801980198,0.847297860387204,0.016778175453212
"130","answer6","united",3,538,0.0133333333333333,1.25276296849537,0.0167035062466049
"131","answer6","xi",3,538,0.0133333333333333,1.25276296849537,0.0167035062466049
"132","answer4","rates",3,281,0.0297029702970297,0.559615787935423,0.0166222511267947
"133","answer1","market",5,483,0.029585798816568,0.559615787935423,0.0165566801164326
"134","answer7","increase",3,284,0.0275229357798165,0.559615787935423,0.0154022693927181
"135","answer7","yellen",3,284,0.0275229357798165,0.559615787935423,0.0154022693927181
"136","answer5","york",2,435,0.0122699386503067,1.25276296849537,0.0153713247668143
"137","answer1","gains",3,483,0.0177514792899408,0.847297860387204,0.0150407904210746
"138","answer1","aren",2,483,0.0118343195266272,1.25276296849537,0.0148255972603002
"139","answer1","factors",2,483,0.0118343195266272,1.25276296849537,0.0148255972603002
"140","answer1","growth",2,483,0.0118343195266272,1.25276296849537,0.0148255972603002
"141","answer1","months",2,483,0.0118343195266272,1.25276296849537,0.0148255972603002
"142","answer3","balance",1,369,0.0075187969924812,1.94591014905531,0.0146309033763557
"143","answer3","begins",1,369,0.0075187969924812,1.94591014905531,0.0146309033763557
"144","answer3","chairwoman",1,369,0.0075187969924812,1.94591014905531,0.0146309033763557
"145","answer3","constant",1,369,0.0075187969924812,1.94591014905531,0.0146309033763557
"146","answer3","corresponds",1,369,0.0075187969924812,1.94591014905531,0.0146309033763557
"147","answer3","curb",1,369,0.0075187969924812,1.94591014905531,0.0146309033763557
"148","answer3","decreased",1,369,0.0075187969924812,1.94591014905531,0.0146309033763557
"149","answer3","decreasing",1,369,0.0075187969924812,1.94591014905531,0.0146309033763557
"150","answer3","determination",1,369,0.0075187969924812,1.94591014905531,0.0146309033763557
"151","answer3","diminish",1,369,0.0075187969924812,1.94591014905531,0.0146309033763557
"152","answer3","expressed",1,369,0.0075187969924812,1.94591014905531,0.0146309033763557
"153","answer3","interview",1,369,0.0075187969924812,1.94591014905531,0.0146309033763557
"154","answer3","lines",1,369,0.0075187969924812,1.94591014905531,0.0146309033763557
"155","answer3","maintaining",1,369,0.0075187969924812,1.94591014905531,0.0146309033763557
"156","answer3","move",1,369,0.0075187969924812,1.94591014905531,0.0146309033763557
"157","answer3","moving",1,369,0.0075187969924812,1.94591014905531,0.0146309033763557
"158","answer3","planned",1,369,0.0075187969924812,1.94591014905531,0.0146309033763557
"159","answer3","raise",1,369,0.0075187969924812,1.94591014905531,0.0146309033763557
"160","answer3","raising",1,369,0.0075187969924812,1.94591014905531,0.0146309033763557
"161","answer3","reach",1,369,0.0075187969924812,1.94591014905531,0.0146309033763557
"162","answer3","real",1,369,0.0075187969924812,1.94591014905531,0.0146309033763557
"163","answer3","reality",1,369,0.0075187969924812,1.94591014905531,0.0146309033763557
"164","answer3","requirements",1,369,0.0075187969924812,1.94591014905531,0.0146309033763557
"165","answer3","revive",1,369,0.0075187969924812,1.94591014905531,0.0146309033763557
"166","answer3","sense",1,369,0.0075187969924812,1.94591014905531,0.0146309033763557
"167","answer3","sign",1,369,0.0075187969924812,1.94591014905531,0.0146309033763557
"168","answer3","slow",1,369,0.0075187969924812,1.94591014905531,0.0146309033763557
"169","answer3","steady",1,369,0.0075187969924812,1.94591014905531,0.0146309033763557
"170","answer2","amount",1,364,0.00671140939597315,1.94591014905531,0.0130597996580894
"171","answer2","banking",1,364,0.00671140939597315,1.94591014905531,0.0130597996580894
"172","answer2","care",1,364,0.00671140939597315,1.94591014905531,0.0130597996580894
"173","answer2","central",1,364,0.00671140939597315,1.94591014905531,0.0130597996580894
"174","answer2","chief",1,364,0.00671140939597315,1.94591014905531,0.0130597996580894
"175","answer2","compare",1,364,0.00671140939597315,1.94591014905531,0.0130597996580894
"176","answer2","complicated",1,364,0.00671140939597315,1.94591014905531,0.0130597996580894
"177","answer2","connect",1,364,0.00671140939597315,1.94591014905531,0.0130597996580894
"178","answer2","crisis",1,364,0.00671140939597315,1.94591014905531,0.0130597996580894
"179","answer2","discussing",1,364,0.00671140939597315,1.94591014905531,0.0130597996580894
"180","answer2","econ",1,364,0.00671140939597315,1.94591014905531,0.0130597996580894
"181","answer2","effects",1,364,0.00671140939597315,1.94591014905531,0.0130597996580894
"182","answer2","era",1,364,0.00671140939597315,1.94591014905531,0.0130597996580894
"183","answer2","examples",1,364,0.00671140939597315,1.94591014905531,0.0130597996580894
"184","answer2","familiarized",1,364,0.00671140939597315,1.94591014905531,0.0130597996580894
"185","answer2","fascinating",1,364,0.00671140939597315,1.94591014905531,0.0130597996580894
"186","answer2","financial",1,364,0.00671140939597315,1.94591014905531,0.0130597996580894
"187","answer2","forward",1,364,0.00671140939597315,1.94591014905531,0.0130597996580894
"188","answer2","hoping",1,364,0.00671140939597315,1.94591014905531,0.0130597996580894
"189","answer2","intriguing",1,364,0.00671140939597315,1.94591014905531,0.0130597996580894
"190","answer2","journal",1,364,0.00671140939597315,1.94591014905531,0.0130597996580894
"191","answer2","learn",1,364,0.00671140939597315,1.94591014905531,0.0130597996580894
"192","answer2","markets",1,364,0.00671140939597315,1.94591014905531,0.0130597996580894
"193","answer2","monday",1,364,0.00671140939597315,1.94591014905531,0.0130597996580894
"194","answer2","opinions",1,364,0.00671140939597315,1.94591014905531,0.0130597996580894
"195","answer2","pace",1,364,0.00671140939597315,1.94591014905531,0.0130597996580894
"196","answer2","potential",1,364,0.00671140939597315,1.94591014905531,0.0130597996580894
"197","answer2","predicted",1,364,0.00671140939597315,1.94591014905531,0.0130597996580894
"198","answer2","progressed",1,364,0.00671140939597315,1.94591014905531,0.0130597996580894
"199","answer2","raised",1,364,0.00671140939597315,1.94591014905531,0.0130597996580894
"200","answer2","reading",1,364,0.00671140939597315,1.94591014905531,0.0130597996580894
"201","answer2","recreate",1,364,0.00671140939597315,1.94591014905531,0.0130597996580894
"202","answer2","scenarios",1,364,0.00671140939597315,1.94591014905531,0.0130597996580894
"203","answer2","semester",1,364,0.00671140939597315,1.94591014905531,0.0130597996580894
"204","answer2","sort",1,364,0.00671140939597315,1.94591014905531,0.0130597996580894
"205","answer2","spent",1,364,0.00671140939597315,1.94591014905531,0.0130597996580894
"206","answer2","standard",1,364,0.00671140939597315,1.94591014905531,0.0130597996580894
"207","answer2","statement",1,364,0.00671140939597315,1.94591014905531,0.0130597996580894
"208","answer2","street",1,364,0.00671140939597315,1.94591014905531,0.0130597996580894
"209","answer2","strength",1,364,0.00671140939597315,1.94591014905531,0.0130597996580894
"210","answer2","substantial",1,364,0.00671140939597315,1.94591014905531,0.0130597996580894
"211","answer2","sustainable",1,364,0.00671140939597315,1.94591014905531,0.0130597996580894
"212","answer2","system",1,364,0.00671140939597315,1.94591014905531,0.0130597996580894
"213","answer2","systems",1,364,0.00671140939597315,1.94591014905531,0.0130597996580894
"214","answer2","wall",1,364,0.00671140939597315,1.94591014905531,0.0130597996580894
"215","answer3","continue",2,369,0.0150375939849624,0.847297860387204,0.0127413212088301
"216","answer3","expect",2,369,0.0150375939849624,0.847297860387204,0.0127413212088301
"217","answer3","low",2,369,0.0150375939849624,0.847297860387204,0.0127413212088301
"218","answer3","rise",2,369,0.0150375939849624,0.847297860387204,0.0127413212088301
"219","answer4","campaign",1,281,0.0099009900990099,1.25276296849537,0.0124035937474789
"220","answer4","future",1,281,0.0099009900990099,1.25276296849537,0.0124035937474789
"221","answer4","hard",1,281,0.0099009900990099,1.25276296849537,0.0124035937474789
"222","answer4","makes",1,281,0.0099009900990099,1.25276296849537,0.0124035937474789
"223","answer4","months",1,281,0.0099009900990099,1.25276296849537,0.0124035937474789
"224","answer4","output",1,281,0.0099009900990099,1.25276296849537,0.0124035937474789
"225","answer4","prefer",1,281,0.0099009900990099,1.25276296849537,0.0124035937474789
"226","answer4","price",1,281,0.0099009900990099,1.25276296849537,0.0124035937474789
"227","answer4","united",1,281,0.0099009900990099,1.25276296849537,0.0124035937474789
"228","answer4","xi",1,281,0.0099009900990099,1.25276296849537,0.0124035937474789
"229","answer5","article",6,435,0.0368098159509202,0.336472236621213,0.0123854811026213
"230","answer5","accessed",1,435,0.00613496932515337,1.94591014905531,0.011938099073959
"231","answer5","action",1,435,0.00613496932515337,1.94591014905531,0.011938099073959
"232","answer5","adjust",1,435,0.00613496932515337,1.94591014905531,0.011938099073959
"233","answer5","apparently",1,435,0.00613496932515337,1.94591014905531,0.011938099073959
"234","answer5","blow",1,435,0.00613496932515337,1.94591014905531,0.011938099073959
"235","answer5","close",1,435,0.00613496932515337,1.94591014905531,0.011938099073959
"236","answer5","cohen",1,435,0.00613496932515337,1.94591014905531,0.011938099073959
"237","answer5","communities",1,435,0.00613496932515337,1.94591014905531,0.011938099073959
"238","answer5","consumer",1,435,0.00613496932515337,1.94591014905531,0.011938099073959
"239","answer5","dinner",1,435,0.00613496932515337,1.94591014905531,0.011938099073959
"240","answer5","doesn",1,435,0.00613496932515337,1.94591014905531,0.011938099073959
"241","answer5","don",1,435,0.00613496932515337,1.94591014905531,0.011938099073959
"242","answer5","economies",1,435,0.00613496932515337,1.94591014905531,0.011938099073959
"243","answer5","enacting",1,435,0.00613496932515337,1.94591014905531,0.011938099073959
"244","answer5","experiences",1,435,0.00613496932515337,1.94591014905531,0.011938099073959
"245","answer5","feel",1,435,0.00613496932515337,1.94591014905531,0.011938099073959
"246","answer5","habits",1,435,0.00613496932515337,1.94591014905531,0.011938099073959
"247","answer5","html",1,435,0.00613496932515337,1.94591014905531,0.011938099073959
"248","answer5","https",1,435,0.00613496932515337,1.94591014905531,0.011938099073959
"249","answer5","imply",1,435,0.00613496932515337,1.94591014905531,0.011938099073959
"250","answer5","learning",1,435,0.00613496932515337,1.94591014905531,0.011938099073959
"251","answer5","light",1,435,0.00613496932515337,1.94591014905531,0.011938099073959
"252","answer5","material",1,435,0.00613496932515337,1.94591014905531,0.011938099073959
"253","answer5","movie",1,435,0.00613496932515337,1.94591014905531,0.011938099073959
"254","answer5","movies",1,435,0.00613496932515337,1.94591014905531,0.011938099073959
"255","answer5","nytimes",1,435,0.00613496932515337,1.94591014905531,0.011938099073959
"256","answer5","overlooking",1,435,0.00613496932515337,1.94591014905531,0.011938099073959
"257","answer5","parks",1,435,0.00613496932515337,1.94591014905531,0.011938099073959
"258","answer5","patrick",1,435,0.00613496932515337,1.94591014905531,0.011938099073959
"259","answer5","paying",1,435,0.00613496932515337,1.94591014905531,0.011938099073959
"260","answer5","payrolls",1,435,0.00613496932515337,1.94591014905531,0.011938099073959
"261","answer5","recent",1,435,0.00613496932515337,1.94591014905531,0.011938099073959
"262","answer5","ref",1,435,0.00613496932515337,1.94591014905531,0.011938099073959
"263","answer5","related",1,435,0.00613496932515337,1.94591014905531,0.011938099073959
"264","answer5","relevant",1,435,0.00613496932515337,1.94591014905531,0.011938099073959
"265","answer5","report",1,435,0.00613496932515337,1.94591014905531,0.011938099073959
"266","answer5","research",1,435,0.00613496932515337,1.94591014905531,0.011938099073959
"267","answer5","restaurants",1,435,0.00613496932515337,1.94591014905531,0.011938099073959
"268","answer5","sales",1,435,0.00613496932515337,1.94591014905531,0.011938099073959
"269","answer5","shed",1,435,0.00613496932515337,1.94591014905531,0.011938099073959
"270","answer5","shop",1,435,0.00613496932515337,1.94591014905531,0.011938099073959
"271","answer5","shopper",1,435,0.00613496932515337,1.94591014905531,0.011938099073959
"272","answer5","shoppers",1,435,0.00613496932515337,1.94591014905531,0.011938099073959
"273","answer5","shopping",1,435,0.00613496932515337,1.94591014905531,0.011938099073959
"274","answer5","stimulate",1,435,0.00613496932515337,1.94591014905531,0.011938099073959
"275","answer5","sustain",1,435,0.00613496932515337,1.94591014905531,0.011938099073959
"276","answer5","temporarily",1,435,0.00613496932515337,1.94591014905531,0.011938099073959
"277","answer5","theme",1,435,0.00613496932515337,1.94591014905531,0.011938099073959
"278","answer5","unemployed",1,435,0.00613496932515337,1.94591014905531,0.011938099073959
"279","answer5","walmart",1,435,0.00613496932515337,1.94591014905531,0.011938099073959
"280","answer5","www",1,435,0.00613496932515337,1.94591014905531,0.011938099073959
"281","answer1","achieve",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"282","answer1","act",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"283","answer1","addressing",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"284","answer1","agree",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"285","answer1","analyzing",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"286","answer1","approaches",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"287","answer1","attempting",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"288","answer1","believes",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"289","answer1","birthrates",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"290","answer1","chance",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"291","answer1","companies",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"292","answer1","constraint",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"293","answer1","contracting",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"294","answer1","decision",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"295","answer1","department",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"296","answer1","determined",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"297","answer1","didn",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"298","answer1","earlier",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"299","answer1","effective",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"300","answer1","elected",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"301","answer1","emphasis",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"302","answer1","employee",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"303","answer1","employers",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"304","answer1","entering",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"305","answer1","fill",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"306","answer1","force",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"307","answer1","gain",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"308","answer1","head",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"309","answer1","home",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"310","answer1","huge",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"311","answer1","immigration",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"312","answer1","improve",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"313","answer1","incentive",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"314","answer1","levels",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"315","answer1","lot",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"316","answer1","main",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"317","answer1","meaning",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"318","answer1","metrics",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"319","answer1","mind",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"320","answer1","monthly",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"321","answer1","option",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"322","answer1","personal",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"323","answer1","persuading",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"324","answer1","progress",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"325","answer1","quickly",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"326","answer1","ready",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"327","answer1","realized",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"328","answer1","reasoning",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"329","answer1","recovery",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"330","answer1","reports",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"331","answer1","retire",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"332","answer1","revised",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"333","answer1","shown",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"334","answer1","status",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"335","answer1","stay",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"336","answer1","staying",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"337","answer1","sticks",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"338","answer1","strengthen",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"339","answer1","succeed",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"340","answer1","success",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"341","answer1","talk",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"342","answer1","upcoming",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"343","answer1","vigorous",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"344","answer1","wage",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"345","answer1","wages",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"346","answer1","wrong",1,483,0.00591715976331361,1.94591014905531,0.0115142612370137
"347","answer7","aggregate",1,284,0.00917431192660551,1.25276296849537,0.0114932382430768
"348","answer7","bad",1,284,0.00917431192660551,1.25276296849537,0.0114932382430768
